imdbid,id
0260332,5386
0260866,79
0260991,1556
0261392,155
0263215,5073
0263467,1188
0263488,3451
0263725,3313
0263757,624
0264150,1432
0264395,5567
0264464,617
0264508,7340
0264616,10081
0264689,2907
0264734,2563
0264761,639
0265086,698
0265104,4323
0265116,5762
0265171,4403
0265298,9990
0265343,553
0265349,5954
0265459,6239
0265632,7187
0265651,1007
0265666,362
0266075,2197
0266308,1277
0266452,3049
0266543,778
0266697,508
0266915,7493
0266987,9028
0267626,7118
0267804,4246
0267913,3449
0268126,1919
0268380,72
0268397,8737
0268695,9620
0268978,178
0268995,85
0269856,10985
0270288,5793
0270688,5300
0270980,5503
0271027,4444
0271219,6131
0271271,9600
0271972,7331
0272127,4826
0272152,6687
0272338,5227
0273300,7468
0273840,8548
0274117,4224
0274155,5082
0274166,6662
0274309,2450
0274497,4876
0274558,172
0274812,1515
0275022,4592
0275277,4434
0275847,707
0275913,4131
0276613,4084
0276751,7613
0276816,5339
0276919,2515
0277027,5235
0277115,9671
0277122,10496
0277296,6919
0277371,7009
0277434,4806
0277596,6211
0277865,5357
0277925,2517
0277986,1473
0278435,9826
0278488,6924
0278500,1562
0278504,121
0278731,7267
0279113,2222
0279204,4214
0279231,4341
0279474,6114
0279493,5276
0279778,1028
0279914,2014
0279967,759
0279977,7316
0280460,3310
0280486,10338
0280590,116
0280609,7756
0280653,7615
0280665,7997
0280707,1106
0280760,4662
0281358,5254
0281373,1537
0281634,10743
0282120,6382
0282123,9016
0282209,4868
0282418,6579
0282521,9042
0282593,606
0282687,6060
0282753,5851
0282771,1704
0282936,6618
0283003,4319
0283015,6689
0283084,1529
0283139,1787
0283426,1061
0283503,1578
0283632,5293
0283832,363
0283877,10925
0284034,4832
0284363,224
0284478,6088
0284565,6104
0284655,3374
0284837,10332
0284978,4785
0285300,8795
0285492,4277
0285531,4161
0285627,876
0285663,10823
0285742,5651
0285823,6626
0285861,8925
0286106,5170
0286112,3555
0286137,4172
0286244,941
0286261,3312
0286499,200
0286716,3227
0286751,7181
0286788,7600
0286975,225
0287467,7774
0287471,2322
0287717,1905
0287978,2193
0287986,7634
0288439,4695
0288441,8880
0288477,8963
0289043,646
0289408,1445
0289424,6930
0289765,4325
0289879,104
0289944,6234
0290002,5210
0290095,1908
0290334,102
0290661,4248
0290664,10141
0290673,3832
0290879,2090
0290916,6890
0291213,6810
0291350,1950
0291476,1594
0291579,7638
0291988,1224
0292506,55
0292644,1431
0292963,4001
0293113,6273
0293429,9682
0293508,2448
0293662,53
0293815,7789
0294425,6602
0294870,2412
0295178,4
0295297,2332
0295427,5621
0295671,4613
0295700,3645
0295701,2268
0295725,6766
0296042,9253
0296166,2108
0296251,9043
0296572,1539
0296658,1876
0297037,9903
0297181,119
0297284,7648
0297884,2319
0298130,806
0298148,162
0298203,2545
0298228,598
0298482,1541
0298814,320
0299172,4438
0299658,179
0299930,9784
0299937,3586
0299977,732
0300015,1450
0300051,5609
0300140,4526
0300214,8704
0300270,4828
0300471,123
0300532,552
0300556,4502
0300657,5181
0300949,10277
0301199,5757
0301357,2044
0301429,5921
0301470,3542
0301526,9329
0301777,6698
0301978,1456
0302640,5151
0302674,4738
0302886,6986
0303184,7618
0303297,3309
0303361,1110
0303678,4429
0303816,2495
0303830,2844
0303933,2888
0304141,2333
0304377,6257
0304415,1460
0304669,1052
0305224,8436
0305357,3263
0305589,1745
0306047,325
0306432,7649
0306474,4712
0306646,4721
0306685,4378
0306734,1997
0306841,6161
0307351,2510
0307453,4979
0307479,4784
0307901,5080
0307987,7967
0308379,4674
0308644,1871
0309396,9649
0309402,9650
0309404,9365
0309530,1400
0309593,2821
0309698,126
0309987,2891
0310567,8547
0310775,3564
0310778,4035
0311113,841
0311289,1136
0311361,9333
0311429,2097
0311648,3176
0311926,7674
0312004,9092
0312528,9985
0312687,2745
0312728,9663
0312843,3613
0313254,3290
0313255,2171
0313410,7652
0313542,45
0313670,7517
0313737,2263
0313773,5343
0314063,2080
0314331,779
0314353,9576
0314412,7666
0314498,5673
0314713,9735
0315327,142
0315733,4845
0315850,6751
0315983,2611
0316396,2979
0316654,1731
0316732,4486
0317042,7653
0317198,4928
0317219,1946
0317248,2038
0317303,3700
0317640,10153
0317676,5056
0317705,50
0317740,48
0317919,5606
0318403,6077
0318411,2403
0318462,10865
0318627,281
0318725,5422
0318997,39
0319061,2402
0319262,75
0319343,8002
0319769,7214
0319970,3621
0320661,1150
0320691,44
0322259,4820
0322330,1095
0322802,10326
0323120,4398
0323298,4349
0323810,8897
0323944,2521
0324013,6997
0324133,983
0324158,769
0324197,6745
0324264,1875
0325007,8794
0325055,9084
0325703,411
0325710,1404
0325980,510
0326977,8198
0327056,3848
0327084,9472
0327137,2890
0327162,1131
0327247,132
0327437,1592
0327554,1027
0327597,314
0327679,853
0327753,4032
0328400,7612
0328538,2380
0328589,895
0328880,7027
0329101,8242
0329355,2477
0329679,5825
0329717,1073
0329767,2605
0330099,9808
0330312,5179
0330373,2334
0330500,6442
0330501,6444
0330588,8888
0330793,7790
0330859,3201
0330994,6904
0331632,3450
0331698,9366
0331933,378
0332280,781
0332285,8292
0332375,638
0332379,3421
0332452,956
0333766,2266
0333780,1858
0334541,10362
0334754,1809
0334965,763
0335119,2957
0335266,1041
0335345,8132
0336693,3939
0337563,3656
0337697,6700
0337711,6379
0337741,2500
0337824,10998
0337909,292
0337921,2921
0337978,842
0338013,133
0338095,5819
0338096,7668
0338135,2499
0338139,565
0338188,1467
0338309,7392
0338337,9605
0338348,3971
0338427,2291
0338459,1906
0338467,5419
0338479,3833
0338526,957
0338564,6802
0338751,3261
0338806,9610
0338828,9586
0339071,1514
0339072,4083
0339135,9743
0339291,2047
0339840,2381
0339882,3137
0340012,5877
0340377,6301
0340855,271
0341384,3163
0342167,4511
0342258,1913
0342272,2687
0342492,4723
0343112,9616
0343660,1205
0343737,2340
0343818,37
0344510,1670
0344604,3902
0344854,4729
0345074,4059
0345950,7478
0346156,682
0346336,1767
0346491,5920
0347048,2871
0347149,258
0347618,1551
0348062,5583
0348150,4288
0348225,6843
0348226,6867
0348333,1753
0348593,6842
0348836,5360
0348853,8695
0348913,2167
0349205,8865
0349260,8680
0349345,10391
0349349,5051
0349416,4524
0349825,1597
0349903,475
0350028,3454
0350258,3130
0351238,2107
0351283,3149
0351817,2418
0351977,9323
0352248,2351
0353489,4292
0353969,7093
0354575,1225
0354772,10222
0354899,2898
0355702,5103
0356150,9527
0356470,1740
0356634,10736
0356680,10422
0356721,916
0356910,3619
0357110,2568
0357277,6640
0357413,352
0357507,4968
0358082,99
0358273,168
0359013,7926
0359423,2501
0359610,3721
0359950,4912
0360201,342
0360486,3697
0360717,706
0360779,9363
0360845,3040
0361089,5302
0361411,4571
0361467,9480
0361693,2398
0361696,6150
0361748,557
0361862,5659
0361921,9617
0362004,2503
0362120,7679
0362165,4711
0362227,2035
0362269,156
0362270,4408
0362387,2741
0362478,2239
0363163,1748
0363226,1527
0363282,3198
0363547,3153
0363589,5107
0363771,1470
0363988,4525
0364045,6149
0364343,2946
0364385,5571
0364517,7554
0364569,4183
0364725,5201
0364751,6008
0364955,1152
0364961,7145
0364986,9343
0365125,750
0365135,1348
0365376,2320
0365545,8423
0365748,1001
0365830,7812
0365907,5770
0365929,4265
0365957,10959
0366548,7637
0366551,213
0366627,1872
0366780,3266
0366920,4562
0367000,4726
0367027,1442
0367085,9120
0367089,1729
0367110,5988
0367174,5278
0367177,5432
0367462,1221
0367479,5550
0367594,2417
0367631,551
0367859,5289
0367882,1050
0367913,6446
0367959,4209
0368222,5524
0368226,837
0368310,2564
0368447,4842
0368563,5048
0368658,7471
0368667,4184
0368709,8908
0368794,6795
0368891,5336
0368909,5141
0368933,1021
0368975,7602
0369053,4783
0369339,2544
0369436,903
0369441,2518
0369610,6306
0369672,3314
0369702,6923
0369735,6575
0369994,2511
0370032,2532
0370263,2240
0370754,3773
0370919,8545
0370986,2817
0371246,746
0371257,8532
0371606,7193
0371724,76
0371746,190
0371823,1060
0371835,4328
0372122,4454
0372183,108
0372334,7639
0372532,3767
0372588,2386
0372784,40
0372832,9509
0373051,194
0373074,3554
0373450,8476
0373469,229
0373883,3655
0373889,373
0373981,8530
0374102,8315
0374180,7342
0374536,4593
0374546,4938
0374900,2323
0375063,2249
0375210,4769
0375233,1461
0375568,906
0375679,3609
0375785,1523
0375912,4011
0376078,9754
0376136,2987
0376263,2901
0376541,2032
0376994,317
0377062,472
0377084,966
0377092,199
0377094,4109
0377107,3430
0377109,3660
0377191,7726
0377309,9745
0377556,6801
0377683,1538
0377713,953
0377752,5573
0377981,2141
0377995,5069
0378194,509
0378661,3705
0378793,1220
0379071,8546
0379217,4302
0379306,2441
0379363,4745
0379725,3991
0379786,204
0380066,1347
0380366,349
0380510,718
0380599,788
0380623,7529
0380726,1610
0380761,676
0381061,221
0381348,3772
0381668,1498
0381681,5117
0381707,4298
0381849,843
0381940,1446
0381966,4696
0382077,461
0382189,2041
0382625,5191
0382628,2522
0382761,5392
0382810,8453
0382932,14
0382992,4233
0383028,1616
0383060,1853
0383206,8879
0383216,5552
0383222,4218
0383574,167
0383694,2612
0384116,9425
0384286,7625
0384369,7617
0384504,2608
0384533,5824
0384537,793
0384573,5498
0384793,6194
0384806,4688
0384819,9549
0385002,10891
0385267,1096
0385307,1074
0385700,3053
0385726,7977
0385752,487
0385880,3661
0385887,8910
0386117,2336
0386140,1059
0386588,4113
0386820,1890
0386862,4829
0387131,1642
0387564,807
0387658,5629
0387808,10
0387877,4130
0388125,1656
0388182,2341
0388311,1798
0388419,5968
0388473,299
0388482,4795
0388500,3995
0388789,933
0388795,2037
0389557,830
0389722,2130
0389790,7519
0389860,5358
0390205,3565
0390221,3311
0390384,1420
0390450,7234
0391198,3642
0392728,8040
0393109,561
0393162,2575
0393685,10312
0393735,9237
0393956,7584
0395169,10895
0395251,8390
0395584,3628
0395699,6503
0395972,756
0396171,1888
0396184,2995
0396269,2270
0396555,1945
0396652,3677
0396707,5864
0397065,6568
0397101,825
0397313,10268
0397535,3237
0397892,220
0398165,6403
0398286,1782
0398375,4229
0398712,218
0398808,3333
0398913,4202
0399146,5800
0399201,517
0399295,2072
0399412,4630
0400497,328
0400717,3786
0401085,5697
0401233,1763
0401383,1868
0401385,8550
0401398,8139
0401711,3054
0401729,3108
0401792,67
0401997,2581
0402022,1627
0402115,8544
0402158,3046
0402399,1532
0402894,914
0403358,4249
0403508,1922
0403702,1179
0403703,7206
0404032,4528
0404203,521
0404978,4176
0405094,791
0405159,1148
0405296,2360
0405325,1819
0405336,1927
0405422,816
0405508,3769
0405676,6762
0406158,6212
0406375,5112
0406649,1084
0406709,5430
0406759,429
0406816,2538
0407246,2514
0407265,262
0407304,1072
0407851,2452
0407887,1415
0408060,9643
0408236,630
0408306,4518
0408777,7944
0408790,2509
0408839,9247
0408961,4118
0408985,938
0409182,4918
0409459,358
0409842,5047
0409847,2589
0410097,3246
0410297,4856
0410377,73
0410696,8959
0410764,2630
0411061,30
0411098,8519
0411195,6014
0411477,214
0411705,6748
0411951,3316
0412019,865
0412536,7622
0412798,4424
0412915,5401
0412922,6485
0413219,9681
0413267,26
0413268,8723
0413300,5483
0413573,7256
0414055,3230
0414387,4254
0414852,868
0414853,7366
0414923,4389
0414951,8537
0414982,4595
0414993,1937
0415127,2743
0415167,5059
0415306,9272
0415679,5046
0415819,4368
0415833,4339
0415855,8610
0415978,2233
0416046,9618
0416047,9678
0416212,927
0416220,785
0416236,8818
0416315,7198
0416320,4077
0416449,1271
0416496,370
0416508,738
0417001,4150
0417056,9783
0417148,1894
0417225,3326
0417349,1565
0417385,4178
0417614,2297
0417658,1422
0417741,375
0418239,8664
0418279,422
0418455,4961
0418689,10888
0418763,250
0418773,364
0419294,4629
0419677,7119
0419706,1149
0419773,4834
0419887,652
0419946,10578
0420015,2933
0420076,9981
0420087,2525
0420223,559
0420251,2768
0420293,8036
0420332,5976
0420509,5178
0421051,9685
0421054,2292
0421082,6987
0421229,1951
0421238,5455
0421239,2290
0421528,4648
0421715,504
0421994,719
0422015,4761
0422093,10336
0422272,5747
0422720,290
0422778,1587
0423169,4899
0423294,10203
0423382,5030
0423409,2559
0423455,5053
0423651,2603
0423849,10744
0423866,3557
0423977,1008
0424095,3812
0424136,415
0424205,330
0424287,1496
0424345,2941
0424774,1907
0424880,5233
0425061,74
0425112,351
0425123,1396
0425210,1138
0425326,10122
0425357,21
0425413,6616
0425430,5042
0425637,1757
0426089,4399
0426578,1044
0426592,5412
0426931,10107
0426955,6312
0427152,1407
0427229,9277
0427327,188
0427470,1167
0427944,414
0427969,5511
0428038,5012
0428579,9805
0428856,9139
0429493,969
0429589,3784
0429591,3335
0429727,2800
0430105,7539
0430164,7293
0430357,8871
0430634,1665
0430770,355
0430922,217
0431021,3513
0431308,766
0431340,6070
0431641,9550
0432021,17
0432283,550
0432291,4386
0432314,3838
0432325,6170
0432348,1425
0433035,2752
0433362,910
0433383,420
0433386,3643
0433412,3199
0434124,2293
0434409,89
0435224,4587
0435286,9191
0435434,10636
0435528,4762
0435623,604
0435625,379
0435651,5700
0435665,3631
0435679,6059
0435680,1481
0435705,11
0435706,976
0435711,3813
0435761,961
0436071,10378
0436331,1102
0436339,2378
0436697,1412
0437086,8642
0437800,615
0437857,9091
0438097,1581
0438488,344
0438575,7396
0439289,1910
0439478,4747
0439491,4565
0439533,10602
0439572,10929
0439623,5038
0439815,1702
0439817,1644
0440803,5952
0440963,5530
0441007,5461
0441041,3843
0441761,7075
0441773,728
0441774,5585
0441909,366
0442933,3086
0443231,7184
0443272,3664
0443274,176
0443295,3727
0443431,6526
0443453,5158
0443455,284
0443465,6996
0443473,2597
0443489,5815
0443536,2739
0443543,893
0443559,1915
0443649,6825
0443680,8535
0443701,6621
0443706,7251
0444112,3988
0444628,4690
0444653,4798
0444682,7973
0445620,4724
0445922,4028
0445934,3777
0445935,4939
0446029,1468
0446043,8456
0446046,3460
0446442,1542
0446463,3344
0446719,3184
0446755,4625
0447166,1516
0447854,1596
0448011,354
0448115,8693
0448120,4171
0448124,4312
0448134,585
0448157,61
0448179,23
0448182,1557
0448694,2879
0449010,1147
0449059,648
0449088,169
0449089,7793
0449092,4992
0449144,7303
0449172,6206
0449467,5925
0449487,1164
0449869,9959
0450121,9471
0450188,3129
0450259,4626
0450278,3698
0450345,9190
0450385,3206
0450506,3834
0450982,4039
0451079,1142
0451094,735
0451176,2598
0451279,7241
0451829,6414
0451957,5463
0451966,5886
0452594,4892
0452598,10836
0452608,222
0452623,2371
0452624,5675
0452637,4227
0452694,1909
0452702,546
0453451,9424
0453467,10035
0453556,3811
0453562,4054
0454082,1873
0454776,736
0454841,7088
0454848,2089
0454876,3775
0454921,198
0454931,2615
0454945,627
0455323,6203
0455407,694
0455577,5372
0455590,10864
0455596,5424
0455612,6574
0455760,5628
0455805,462
0455824,1892
0455857,4665
0455944,5782
0455967,3571
0456111,8412
0456554,5840
0456630,6121
0456912,1761
0457275,5016
0457400,7359
0457419,1903
0457430,421
0457433,9476
0457489,5252
0457510,2026
0457572,4293
0457655,2610
0457939,215
0458339,2567
0458352,144
0458413,5346
0458455,9368
0458471,9744
0458481,5717
0458525,507
0459102,526
0459175,6739
0459449,9960
0459959,3547
0460721,1489
0460732,650
0460740,4401
0460791,2527
0460792,1449
0460829,921
0460890,7940
0460897,7309
0460989,725
0461612,3018
0461770,777
0461826,7315
0462309,2566
0462329,9742
0462335,8509
0462485,5262
0462499,7127
0462538,417
0462590,7596
0463034,1558
0463854,2131
0463985,9119
0463998,5496
0464029,6038
0464049,3005
0464061,2260
0464141,1285
0465234,10130
0465375,1344
0465494,1283
0465502,1161
0465538,1889
0465551,2498
0465580,353
0465602,5451
0465624,10284
0465925,4236
0466405,5395
0466665,2117
0466839,3012
0466876,9619
0466893,3490
0467110,9240
0467197,309
0467200,1641
0467406,9
0467421,8415
0468489,2359
0468492,3849
0468569,66
0468795,7248
0469021,7731
0469494,177
0469641,9296
0470055,10573
0470705,5088
0470752,6084
0470765,1615
0471030,3760
0471041,2174
0471042,2964
0471287,9569
0471711,8
0471834,2369
0472033,494
0472043,5306
0472062,2574
0472071,3013
0472160,171
0472181,2639
0472205,2111
0472399,2754
0473074,2932
0473075,831
0473105,4234
0473308,755
0473364,2178
0473444,3051
0473488,2339
0473514,1719
0473705,5019
0473753,1275
0474361,2458
0475169,7390
0475243,995
0475290,6710
0475293,5249
0475394,1811
0475944,6352
0476013,5288
0476298,6869
0476680,6907
0476964,20
0476991,3512
0477051,5662
0477071,27
0477072,7550
0477080,1759
0477095,372
0477139,2616
0477266,9766
0477302,3032
0477311,7299
0477347,416
0477348,686
0478087,47
0478160,1018
0478304,2368
0478311,180
0478724,3080
0478970,6359
0478976,5547
0478988,2024
0479143,9724
0479500,6603
0479647,2572
0479884,289
0479917,1022
0479952,10668
0480025,6151
0480239,4330
0480242,3615
0480249,549
0480255,1531
0480345,5166
0480669,3343
0480687,2944
0481141,327
0481369,4029
0481499,4133
0482374,3494
0482459,2465
0482546,1898
0482571,2036
0482606,3612
0483022,5704
0483607,3758
0483726,920
0485601,703
0485851,9803
0485947,1413
0485985,3010
0486321,3998
0486551,6401
0486576,5075
0486583,410
0486651,4963
0486655,335
0486731,6456
0486822,479
0486946,918
0486978,4983
0487195,2277
0487503,2405
0487928,4483
0488023,3935
0488120,2519
0489007,5519
0489010,2900
0489018,3128
0489049,768
0489099,28
0489134,4718
0489237,3308
0489244,10209
0489270,6450
0489282,10060
0489682,7624
0490084,4439
0490166,4819
0490181,65
0490215,7443
0490822,762
0491044,6863
0491203,7787
0491603,10555
0491738,4500
0491747,9203
0492481,603
0492486,5204
0492506,10011
0492571,4352
0493093,7264
0493430,1302
0493451,4076
0493459,3168
0493464,80
0493949,1350
0494199,6137
0494222,2478
0494238,306
0494271,6168
0494652,4046
0495596,8644
0496328,1115
0496436,1045
0496806,476
0497137,2802
0497465,245
0498353,2473
0498380,2580
0498381,8669
0498399,4162
0499097,9830
0499448,1590
0499455,5834
0499537,653
0499549,582
0643106,7039
0643110,7038
0756522,7266
0756683,25
0756729,2207
0757061,7044
0757361,2409
0758730,8576
0758732,1808
0758746,4570
0758751,377
0758752,2096
0758753,3604
0758758,313
0758766,2170
0758771,12
0758774,10874
0758794,2579
0760329,8525
0762073,1738
0762110,3474
0762125,1421
0762148,10306
0763831,5492
0765010,1487
0765120,2655
0765429,7395
0765430,5045
0765432,4030
0765443,3069
0765446,3949
0765447,948
0765458,3785
0765476,193
0768116,2199
0768132,7567
0768212,7556
0768239,2105
0769508,3465
0770703,4897
0770739,5049
0770802,3695
0770828,4238
0772154,2980
0775489,2051
0775529,490
0775543,4110
0775552,5666
0778631,4802
0779496,7090
0779982,923
0780504,2679
0780511,1917
0780521,562
0780536,34
0780565,5509
0780583,5055
0780607,2364
0780608,5245
0780622,1196
0780653,717
0782399,7070
0782867,5930
0783233,949
0783238,1189
0783640,9198
0784972,6578
0785002,9188
0785007,5244
0785532,7114
0785533,7128
0787474,5696
0787475,419
0787523,381
0787524,6969
0790627,2304
0790628,3996
0790636,4660
0790686,5205
0790712,2776
0790724,3748
0790736,4382
0790770,7232
0790781,4694
0792965,2992
0795338,5868
0795351,1750
0795368,1522
0795421,316
0795439,4044
0796302,6735
0796307,10126
0796366,324
0799934,145
0799949,6577
0800039,1891
0800080,195
0800240,2331
0800241,2968
0800308,196
0800318,6995
0800320,1772
0800369,2252
0801526,5071
0803096,6911
0804452,2472
0804497,2113
0804513,3014
0804516,4984
0804529,6688
0804539,4846
0805420,7117
0805564,2795
0805647,9347
0806027,423
0806203,4763
0806940,1706
0807054,7711
0807721,7349
0807840,5248
0807965,8033
0808151,331
0808230,6759
0808244,500
0808357,5501
0808417,295
0808506,1878
0808526,1484
0809407,5287
0809533,7079
0810784,886
0810819,6655
0810868,1524
0810900,6057
0810913,3452
0811080,192
0811138,60
0812243,5769
0814106,6631
0814255,2537
0814314,2116
0814331,680
0814795,2976
0815178,5028
0815244,3151
0815245,4765
0816436,3545
0816442,5014
0816462,2636
0816520,2713
0816530,4728
0816556,8854
0816692,5902
0816711,4259
0817177,6657
0817230,989
0817400,7103
0817401,7085
0817402,7125
0818165,540
0818940,3193
0819714,3467
0821642,347
0822832,1144
0822847,2918
0822854,1184
0823158,8549
0823671,473
0824316,3959
0824747,286
0824758,946
0825232,103
0825236,3707
0825244,6286
0827517,5213
0829150,8316
0829297,3663
0829482,651
0830515,465
0830535,8706
0830570,5584
0830896,8529
0831387,5466
0831887,4805
0831888,2002
0832266,545
0832958,1605
0833098,7096
0834001,539
0837562,3591
0837563,8824
0838192,7153
0838221,600
0838247,6311
0838283,260
0840361,1576
0840363,5995
0841044,5291
0842926,1199
0844286,2424
0844471,534
0844708,5363
0844760,1
0844794,2604
0844993,2911
0845046,240
0848228,3205
0848537,4180
0848542,2248
0848557,964
0850677,3601
0851578,1864
0852713,1014
0854548,7129
0855729,2057
0855805,3957
0856288,3629
0857191,2147
0859163,5656
0859594,5549
0859765,934
0860528,3424
0860866,4886
0860906,3732
0860907,4318
0861689,380
0861739,312
0862467,4129
0862846,346
0862856,1715
0863091,4830
0864761,3461
0864835,5221
0865556,1143
0866437,1151
0866439,5007
0868394,7131
0869977,3989
0870089,883
0870090,10878
0870111,990
0870154,9996
0870984,644
0871197,7121
0871426,140
0871510,5146
0872230,7491
0873886,2693
0874271,4533
0874425,6817
0875034,709
0875113,3899
0876154,4848
0876294,3127
0876563,469
0877368,6445
0878804,2048
0878835,908
0879870,1480
0880502,1925
0881891,1180
0882978,3304
0884328,3324
0884726,5917
0884732,6065
0884819,166
0887732,4833
0887745,1899
0887883,189
0887912,495
0887971,3020
0888019,2570
0889573,1570
0889583,480
0889600,4158
0889665,9627
0890870,6454
0891527,7078
0892100,2856
0892255,503
0892318,823
0892769,711
0892782,2656
0892791,894
0892899,2858
0893402,584
0893412,5160
0896031,2357
0896529,1440
0896534,5050
0896798,7773
0896872,3169
0896923,2540
0896986,4757
0897361,4007
0898367,713
0899106,6058
0900387,6196
0901476,1395
0902290,3457
0903624,3746
0903657,6305
0904049,1713
0905372,2764
0906778,3156
0907657,530
0909010,1671
0910554,932
0910847,4800
0910905,4075
0910936,384
0910970,3
0913354,3779
0913425,2830
0913445,2529
0914797,8698
0914798,7190
0914837,1520
0915460,4812
0918927,254
0918940,7284
0923752,4153
0923811,3731
0923985,3774
0924129,2042
0925230,1439
0926063,1718
0926084,1773
0926129,5077
0929425,233
0929629,1586
0929632,633
0932669,4730
0934427,1505
0935075,2246
0936501,428
0937375,10227
0938283,1019
0938330,3638
0938341,1746
0940709,447
0942384,2621
0942385,263
0942903,1585
0943232,10078
0944835,1299
0945513,2161
0947798,1662
0947802,9340
0947810,704
0948470,3399
0948530,6681
0948535,3466
0950740,6617
0951216,2022
0951257,2257
0951297,8060
0952682,6828
0954947,4003
0955308,822
0959337,275
0959342,4060
0960144,10311
0960731,310
0960835,5328
0960890,2269
0961066,2614
0962726,464
0962736,1490
0963194,542
0963743,3182
0963794,5475
0963966,1301
0964516,492
0964517,2033
0964586,6543
0964587,1840
0965440,2461
0968264,2962
0969647,10316
0970179,2985
0970411,1013
0970416,298
0970452,6189
0970468,350
0970472,1466
0971205,7140
0971209,642
0972785,761
0974015,7906
0974661,315
0974959,9002
0975645,3754
0976051,273
0976238,10204
0977855,2780
0978759,252
0978762,2669
0978764,1733
0980970,1884
0981072,265
0981227,197
0983193,2818
0983213,1939
0983946,9358
0984130,4959
0985694,1528
0985699,2841
0986230,1744
0986233,7641
0986263,527
0988045,632
0988595,212
0989757,2129
0990407,1924
0993840,10113
0993842,2179
0993846,4922
0995031,4121
0995039,513
0995829,1552
0995850,1508
0996605,1741
0997047,10840
0997152,4823
0997174,3015
0997260,8732
0999913,2692
1,10729
10003008,11005
1000774,747
10011336,9677
1001508,3299
1001526,1743
10016180,10027
1003034,1493
10059518,9921
10060094,8902
10065694,10215
1007029,3065
1007920,7714
10083340,10448
1010048,251
10101702,10619
10121392,9635
10126434,9318
1012729,714
1013743,1174
1013752,2401
1013753,242
1013860,2812
1014759,699
1014763,6354
1014775,10932
10155932,10036
1016150,10797
10161886,9393
1016268,2254
1016301,3438
10168670,10687
10174382,9077
1017451,832
1017460,900
1018785,902
10189300,10322
1019452,1870
10199590,8918
1020072,5959
1020543,4006
1020558,1506
1020773,2119
1020885,1885
10213380,9608
1022603,434
1022606,3381
10228134,10399
1022885,1936
1023111,10057
1023114,7045
1023441,1634
1023481,1104
1024255,1394
10243992,9437
10244726,8995
10244760,10472
1024648,3633
1024744,4217
1024856,3577
1025100,8868
10276470,9234
1027718,1661
10278918,10684
10279362,10232
1028528,7
1028532,8555
1028576,1669
10288566,9305
1029134,141
1029234,1398
10293406,10202
10298810,10371
10298840,10750
10307724,10019
10308528,9089
1032207,1438
10324144,8778
1032755,1495
1032846,1806
1032856,1799
10332588,9473
10334456,10244
1033575,2869
1033643,191
1034032,2536
10341034,10431
10342730,9882
1034302,6580
1034303,3711
1034314,3164
1034325,2259
1034385,8906
1034389,2066
1034415,8465
10344522,10758
10355058,9999
1035736,1821
10365998,10737
10366460,10076
10370710,10193
1037146,6861
10373934,10554
1037705,848
1038686,979
1038988,3646
1039960,7796
10403420,10580
1041829,1282
10426916,9201
1043726,5068
1043842,1764
10441958,9658
1045658,3818
1045670,1290
10457128,9717
1045772,757
1045778,8848
1046173,453
1046947,6097
1046997,1451
1047540,4320
1048171,2094
1048174,1339
10483044,9647
1049402,2778
1049413,334
1049948,5658
1050001,3821
1050002,2258
1050160,740
10514222,9475
10515852,8850
1051904,6508
1051906,9045
1052040,4767
10521814,9306
1052352,5174
10525672,10211
10530176,9362
1053424,723
1053810,2788
10539608,9403
10541410,10568
1054485,81
1054486,338
1054487,276
1054580,2650
1054588,470
1054606,696
1055292,9075
1055366,6347
1055369,477
10556022,9456
1056437,1829
1056444,2078
1057500,1186
1058017,555
1059786,463
1059925,3997
10600398,10293
1060277,889
10612922,9925
10618286,9467
10623646,10427
10633456,9017
1063669,7437
10638522,10993
10640346,10730
10648342,10395
1064932,6287
1065073,5508
10665338,10564
10665342,11002
1067583,2325
10676012,9971
1067733,7657
1067765,6699
1067774,3170
1068242,2758
1068641,6262
1068649,985
1068678,2956
1068680,305
1069238,819
10692788,10455
10696784,10123
1070874,9313
1071804,2777
1071875,3083
1072438,4931
1073105,6533
10731256,10495
10731768,10033
1073241,5904
10734928,9316
1073498,9684
1074638,3632
10752004,10152
10752062,9021
1075749,5784
1076252,7813
10763820,10114
10767426,8932
1077084,1178
1077094,3016
1077258,29
1077262,891
1077274,4264
1077368,3253
10782876,10418
1078588,798
1078600,7381
1078912,9589
1079444,278
1079968,1929
1080016,458
10816484,9136
1082009,5718
1082601,10887
1082807,7688
1082853,3965
1082868,541
1082876,6829
1083452,6998
1083456,4086
10838180,10167
1083845,3617
1084950,499
10855768,10754
1085779,8003
1086064,9255
1086216,2348
1086772,5664
10867768,9302
10868922,10023
10872600,10166
10885406,10945
10888594,9817
1091191,8195
1091722,311
10919362,9505
10919380,9341
1092019,8534
1092026,2027
1092053,4040
10931784,10681
1093357,2955
10935560,10484
1093908,915
1094278,1802
10944760,10008
1094661,2118
1095217,2438
1095442,2203
10954600,10756
10954652,9983
1095496,4152
10954984,10439
1095573,6381
1097636,10379
1097643,10886
1099212,501
10999120,10646
1100048,2516
1100089,5942
11003218,9998
11007444,10324
1103193,1583
11032374,10194
1103982,1479
1104001,1851
1104733,2274
1105263,6903
11052808,10073
11054164,10767
1106860,6511
1107809,2676
1107860,531
11079148,10294
1109624,5997
11106266,10628
11107074,9409
1111422,456
1111890,3444
11127680,10200
1112782,307
11128440,10549
11136630,11004
